id,user_id,filter_key,value,result_count,created_at,session_id
d995c058-d837-4b97-a076-229723cfc0f6,a9cdac52-fb98-4fca-a99d-9127b6f2d083,same_nationality,on,2,2026-02-13T00:12:00+00:00,bd8f7ae9-5d4f-5a8a-a7e3-da714ebf8b45
8b9d257c-7021-44a8-9bc6-bfb720c563d9,a9cdac52-fb98-4fca-a99d-9127b6f2d083,condition,like_new,1,2026-02-13T00:16:20+00:00,bd8f7ae9-5d4f-5a8a-a7e3-da714ebf8b45
a232b013-46c8-4528-b952-77d083c8f2c2,a9cdac52-fb98-4fca-a99d-9127b6f2d083,category,electronics,0,2026-02-13T00:19:12+00:00,bd8f7ae9-5d4f-5a8a-a7e3-da714ebf8b45
5db88d4d-f50c-4778-8365-e35075b07a3c,a9cdac52-fb98-4fca-a99d-9127b6f2d083,same_zip,off,1,2026-02-13T00:13:43+00:00,bd8f7ae9-5d4f-5a8a-a7e3-da714ebf8b45
44e08586-e16d-48c3-8381-fb530ea3fecc,3d8d407b-3444-4e37-ab6b-268253b5c015,condition,used_fair,40,2026-02-08T00:54:58+00:00,c9d6eac1-a2d9-5a97-a163-35271734369b
c6103cab-2ccf-4b51-91e0-d1a91dae23bc,3d8d407b-3444-4e37-ab6b-268253b5c015,same_zip,on,11,2026-02-08T00:50:42+00:00,c9d6eac1-a2d9-5a97-a163-35271734369b
faaec78a-1396-4f71-bb70-83bf1a4703c0,3d8d407b-3444-4e37-ab6b-268253b5c015,same_zip,off,40,2026-02-08T00:49:15+00:00,c9d6eac1-a2d9-5a97-a163-35271734369b
bf293f40-354a-4756-b4ab-814ae2eab915,3d8d407b-3444-4e37-ab6b-268253b5c015,same_nationality,on,13,2026-02-08T00:46:42+00:00,c9d6eac1-a2d9-5a97-a163-35271734369b
2562fbc7-601b-4b04-a89f-686afd2ff423,3d8d407b-3444-4e37-ab6b-268253b5c015,same_nationality,off,40,2026-02-08T00:46:15+00:00,c9d6eac1-a2d9-5a97-a163-35271734369b
73187eae-26ff-40e4-84c6-9fb4e98eda4c,3d8d407b-3444-4e37-ab6b-268253b5c015,radius_mi,2.5,40,2026-02-08T00:58:44+00:00,c9d6eac1-a2d9-5a97-a163-35271734369b
0eb11086-1c19-4764-b160-e8b78cf0b3c0,79c00b7e-dbe5-41bb-8a92-189f533b8e9f,same_nationality,on,15,2026-02-16T07:10:04+00:00,237c3d87-8342-5887-b103-e1709496dbf5
2d0f7103-679f-431d-a009-48d8f5f010c8,79c00b7e-dbe5-41bb-8a92-189f533b8e9f,radius_mi,1.0,4,2026-02-16T07:02:00+00:00,237c3d87-8342-5887-b103-e1709496dbf5
6c8fa8d1-56ce-46d9-b843-ae4aa54c9f62,79c00b7e-dbe5-41bb-8a92-189f533b8e9f,same_school,on,2,2026-02-16T07:15:58+00:00,237c3d87-8342-5887-b103-e1709496dbf5
1446e52d-63c6-4195-9118-ee22bcdcf959,79c00b7e-dbe5-41bb-8a92-189f533b8e9f,condition,used_good,1,2026-02-16T07:04:57+00:00,237c3d87-8342-5887-b103-e1709496dbf5
4335db0f-b3f3-43ca-b8b6-bf8863accd9c,79c00b7e-dbe5-41bb-8a92-189f533b8e9f,category,bikes_transport,0,2026-02-16T07:05:50+00:00,237c3d87-8342-5887-b103-e1709496dbf5
a1a40cdd-bdde-4f4b-aa7c-4b2e17a9b4ee,79c00b7e-dbe5-41bb-8a92-189f533b8e9f,same_school,off,0,2026-02-16T07:03:02+00:00,237c3d87-8342-5887-b103-e1709496dbf5
32eb5fcf-4285-4473-92dc-d0e67e177169,4d2af566-e452-4cb8-9f1c-2963153454ef,condition,new,18,2026-02-18T01:48:30+00:00,2b8fae0d-cde8-529e-80e8-fa82aae0a5c9
0922830f-42a9-4856-af76-0f72e61a5c90,4d2af566-e452-4cb8-9f1c-2963153454ef,same_nationality,on,2,2026-02-18T02:00:24+00:00,2b8fae0d-cde8-529e-80e8-fa82aae0a5c9
09234b04-a83f-48fa-95b9-cc044eaf5b5a,4d2af566-e452-4cb8-9f1c-2963153454ef,condition,(cleared),48,2026-02-18T01:56:49+00:00,2b8fae0d-cde8-529e-80e8-fa82aae0a5c9
1d9caa1b-0ec5-4172-aa0a-491f1a94b8e8,4d2af566-e452-4cb8-9f1c-2963153454ef,same_school,on,0,2026-02-18T01:50:50+00:00,2b8fae0d-cde8-529e-80e8-fa82aae0a5c9
ca6a884e-aad4-407b-b697-ac8a96e0bf9d,4b87053a-c2e0-4a91-bd88-3da84717c1af,same_zip,on,3,2026-02-13T15:37:37+00:00,bb82843c-a115-50d0-ae2f-feef9ddc5f29
15cd5053-bca6-4733-be0a-7070af279094,4b87053a-c2e0-4a91-bd88-3da84717c1af,same_school,on,3,2026-02-13T15:28:11+00:00,bb82843c-a115-50d0-ae2f-feef9ddc5f29
cfe57397-c763-4487-916e-fd210452a82f,4b87053a-c2e0-4a91-bd88-3da84717c1af,condition,like_new,1,2026-02-13T15:33:46+00:00,bb82843c-a115-50d0-ae2f-feef9ddc5f29
6b98d855-6d53-4acc-8fb1-273306c1c94a,4b87053a-c2e0-4a91-bd88-3da84717c1af,radius_mi,5.0,1,2026-02-13T15:25:19+00:00,bb82843c-a115-50d0-ae2f-feef9ddc5f29
6d2775c7-7bc9-4e98-9083-a4f82e63364b,e099a97d-3a12-4986-9f7b-4929504bd92f,same_school,off,413,2026-02-01T01:14:24+00:00,e999dce0-3da8-5ea0-a24c-604a7e84736d
d66280f4-f4b9-4507-84c2-275956cd1d9a,e099a97d-3a12-4986-9f7b-4929504bd92f,radius_mi,5.0,359,2026-02-01T01:26:09+00:00,e999dce0-3da8-5ea0-a24c-604a7e84736d
98184b38-67f1-4633-b7ad-ceb8c677c9ac,e099a97d-3a12-4986-9f7b-4929504bd92f,category,clothing,35,2026-02-01T01:20:10+00:00,e999dce0-3da8-5ea0-a24c-604a7e84736d
8146f8af-f719-423c-8687-1f8f212e8d9e,4af0e4a0-0e37-444e-bfc7-a30dee993e1f,same_school,on,69,2026-02-15T08:57:28+00:00,63918315-7197-50c7-8291-8c68ec5dab29
900f97a3-0393-4a7f-9bf7-31c6ec2d2eef,4af0e4a0-0e37-444e-bfc7-a30dee993e1f,same_school,off,306,2026-02-15T09:04:57+00:00,63918315-7197-50c7-8291-8c68ec5dab29
f7ec1755-583e-449a-90fa-ec6fd1e3b694,4af0e4a0-0e37-444e-bfc7-a30dee993e1f,same_zip,on,154,2026-02-15T09:05:20+00:00,63918315-7197-50c7-8291-8c68ec5dab29
8704f4c9-3eee-4c3c-9681-b448ead01671,4af0e4a0-0e37-444e-bfc7-a30dee993e1f,radius_mi,1.0,154,2026-02-15T09:01:31+00:00,63918315-7197-50c7-8291-8c68ec5dab29
a0e820a5-4d7b-48b6-991f-708aa5935491,76948275-fc48-4c3e-b731-4436f90cd800,same_nationality,off,79,2026-02-03T04:20:20+00:00,a8229019-f6ab-5bea-9230-059e2bbf18ed
cc22ad36-92b8-4746-abce-2581844aa253,76948275-fc48-4c3e-b731-4436f90cd800,same_zip,on,0,2026-02-03T04:31:46+00:00,a8229019-f6ab-5bea-9230-059e2bbf18ed
04bb5731-bfa5-4a47-a7f1-2fde14f48bff,76948275-fc48-4c3e-b731-4436f90cd800,same_school,on,0,2026-02-03T04:24:39+00:00,a8229019-f6ab-5bea-9230-059e2bbf18ed
600d900f-b5fc-43df-958c-16f04a8ed901,76948275-fc48-4c3e-b731-4436f90cd800,same_zip,off,10,2026-02-03T04:22:38+00:00,a8229019-f6ab-5bea-9230-059e2bbf18ed
3db6d49d-e147-4a8f-a7a0-622729357268,76948275-fc48-4c3e-b731-4436f90cd800,same_zip,on,0,2026-02-03T04:31:33+00:00,a8229019-f6ab-5bea-9230-059e2bbf18ed
bb4c8085-44c8-43d3-b6e8-4c2f44c5959e,6f5ed66e-e07b-48ed-b59a-b63d714e545e,same_nationality,on,103,2026-04-06T10:54:44+00:00,2aa61ed6-0343-5bf4-aecf-f4e5ecf50d53
af39956e-edb1-44aa-9002-a7d38de91851,6f5ed66e-e07b-48ed-b59a-b63d714e545e,category,electronics,16,2026-04-06T10:47:22+00:00,2aa61ed6-0343-5bf4-aecf-f4e5ecf50d53
940a2260-ce3b-4792-b80d-2c250bf0dcb7,6f5ed66e-e07b-48ed-b59a-b63d714e545e,same_school,on,2,2026-04-06T10:44:48+00:00,2aa61ed6-0343-5bf4-aecf-f4e5ecf50d53
3f6b54a6-cedc-49f2-a62c-442adb3743eb,6f5ed66e-e07b-48ed-b59a-b63d714e545e,same_school,off,16,2026-04-06T10:46:22+00:00,2aa61ed6-0343-5bf4-aecf-f4e5ecf50d53
80938619-496b-4735-97d7-28c2749352b9,6f5ed66e-e07b-48ed-b59a-b63d714e545e,same_nationality,off,44,2026-04-06T10:47:20+00:00,2aa61ed6-0343-5bf4-aecf-f4e5ecf50d53
23cf9e9b-dcc8-4512-9798-aee1535f002d,60e4a087-d37a-496f-8841-564316fa7ec6,same_school,on,6,2026-02-12T19:09:33+00:00,0dfee3d6-e569-5ff0-b5da-369472fd8d1e
2020eaac-c0a9-4489-b82b-1317cece9705,60e4a087-d37a-496f-8841-564316fa7ec6,same_nationality,on,0,2026-02-12T19:15:28+00:00,0dfee3d6-e569-5ff0-b5da-369472fd8d1e
a83918f4-5bf7-45d8-8c9b-0c2f6b4ddfbe,60e4a087-d37a-496f-8841-564316fa7ec6,same_nationality,off,6,2026-02-12T19:14:07+00:00,0dfee3d6-e569-5ff0-b5da-369472fd8d1e
ed0ee3a6-6e93-473d-aec9-c968951b0a0e,60e4a087-d37a-496f-8841-564316fa7ec6,same_zip,on,5,2026-02-12T19:05:59+00:00,0dfee3d6-e569-5ff0-b5da-369472fd8d1e
5dc12583-3289-4725-8ac7-383dd2cfe3c0,60e4a087-d37a-496f-8841-564316fa7ec6,same_school,off,154,2026-02-12T19:10:55+00:00,0dfee3d6-e569-5ff0-b5da-369472fd8d1e
7320ac5c-9743-4455-ac5c-ba098d223f76,60e4a087-d37a-496f-8841-564316fa7ec6,radius_mi,0.5,154,2026-02-12T19:10:00+00:00,0dfee3d6-e569-5ff0-b5da-369472fd8d1e
6e2173c7-403c-4622-94bb-686904bcb440,7a537b60-7891-4d8a-9a2d-3dc4f49961e2,category,kitchen_home,40,2026-02-28T22:09:48+00:00,4e93c19d-2c4b-5b85-8a68-c353d96f3bd6
92fdd29e-c0c2-4023-88f9-bb239188204d,7a537b60-7891-4d8a-9a2d-3dc4f49961e2,same_zip,on,16,2026-02-28T22:03:09+00:00,4e93c19d-2c4b-5b85-8a68-c353d96f3bd6
d143efb9-d02f-4b7e-bc64-9a63c75baa02,7a537b60-7891-4d8a-9a2d-3dc4f49961e2,radius_mi,10.0,16,2026-02-28T22:14:53+00:00,4e93c19d-2c4b-5b85-8a68-c353d96f3bd6
85f67041-d659-43e7-8a3a-d6a69c6d2195,717aa351-fab1-415d-aa39-5e7d6202e3d8,condition,used_good,154,2026-02-20T00:36:22+00:00,2b7bac4b-4b1d-5d7c-91dc-e923235c9245
e8a76b4b-d1f5-4fa8-8a96-e210ce418cad,717aa351-fab1-415d-aa39-5e7d6202e3d8,same_school,on,6,2026-02-20T00:20:15+00:00,2b7bac4b-4b1d-5d7c-91dc-e923235c9245
62836b99-a4ec-4afb-a1b1-6e97995c1675,717aa351-fab1-415d-aa39-5e7d6202e3d8,same_nationality,on,4,2026-02-20T00:34:32+00:00,2b7bac4b-4b1d-5d7c-91dc-e923235c9245
4ac0b915-8dae-41e7-a5e8-22d028e5b676,717aa351-fab1-415d-aa39-5e7d6202e3d8,radius_mi,10.0,6,2026-02-20T00:34:46+00:00,2b7bac4b-4b1d-5d7c-91dc-e923235c9245
641bf9de-8bad-4d41-a563-33b54162d158,717aa351-fab1-415d-aa39-5e7d6202e3d8,condition,"new,used_good",7,2026-02-20T00:22:32+00:00,2b7bac4b-4b1d-5d7c-91dc-e923235c9245
291cba58-fcbe-4552-8b01-0c1a34f2262a,717aa351-fab1-415d-aa39-5e7d6202e3d8,same_nationality,off,12,2026-02-20T00:30:09+00:00,2b7bac4b-4b1d-5d7c-91dc-e923235c9245
a1f60846-2b1a-4b76-adcb-75cf6c87dc3f,caa94dc0-81be-4dfa-8bc4-fa28c1ea5e7e,condition,new,5,2026-02-07T11:20:32+00:00,b8bb86ac-50f4-52a8-98f7-7b6da1640e31
95c83496-320a-426a-834b-3b37edaff057,caa94dc0-81be-4dfa-8bc4-fa28c1ea5e7e,condition,(cleared),50,2026-02-07T11:21:41+00:00,b8bb86ac-50f4-52a8-98f7-7b6da1640e31
e1509cd3-cad9-4e96-9698-308f1759bc74,caa94dc0-81be-4dfa-8bc4-fa28c1ea5e7e,same_school,on,14,2026-02-07T11:07:29+00:00,b8bb86ac-50f4-52a8-98f7-7b6da1640e31
81f933b6-5390-45b0-8184-b2a60ab6434c,caa94dc0-81be-4dfa-8bc4-fa28c1ea5e7e,same_nationality,on,0,2026-02-07T11:23:47+00:00,b8bb86ac-50f4-52a8-98f7-7b6da1640e31
93f1d10e-908a-4d82-8c5f-53fd03088e5c,caa94dc0-81be-4dfa-8bc4-fa28c1ea5e7e,same_nationality,off,14,2026-02-07T11:06:51+00:00,b8bb86ac-50f4-52a8-98f7-7b6da1640e31
c51a501e-abb8-4d4c-9d25-184d5dc839a9,b3a594ad-c0b2-4c4f-9c16-36e5268f731d,same_school,on,74,2026-02-26T15:16:14+00:00,fe199c6d-87b0-5add-b24a-ed9ab1a7baf3
63486241-f59b-4457-bfbf-758b6da3f79c,b3a594ad-c0b2-4c4f-9c16-36e5268f731d,same_nationality,on,18,2026-02-26T15:06:15+00:00,fe199c6d-87b0-5add-b24a-ed9ab1a7baf3
e87c4126-1ace-49be-a301-970f9b3836a6,0659bb5c-a162-488f-bda6-3659a00193c1,same_nationality,on,43,2026-02-24T15:12:25+00:00,371de94b-9222-5a6d-97d5-035404b48a50
ddebcda6-d01f-4823-9e94-ffb76499d49d,0659bb5c-a162-488f-bda6-3659a00193c1,same_school,on,2,2026-02-24T15:10:31+00:00,371de94b-9222-5a6d-97d5-035404b48a50
888f1277-c310-4f5b-8f96-581a627cf7e3,0659bb5c-a162-488f-bda6-3659a00193c1,radius_mi,1.0,0,2026-02-24T14:59:26+00:00,371de94b-9222-5a6d-97d5-035404b48a50
58278f23-8c19-4adc-bf06-eac34c885109,0659bb5c-a162-488f-bda6-3659a00193c1,same_school,off,3,2026-02-24T15:07:44+00:00,371de94b-9222-5a6d-97d5-035404b48a50
6a128aea-2209-48a8-809e-1bf88aeff782,0659bb5c-a162-488f-bda6-3659a00193c1,same_zip,on,0,2026-02-24T15:13:03+00:00,371de94b-9222-5a6d-97d5-035404b48a50
959af91f-d8b7-4615-8c1e-22f55ee7788c,6dae0af9-c881-473c-a919-489118789e0d,same_school,on,3,2026-03-03T04:04:36+00:00,f690d26c-6182-5a91-8deb-982f0bb383bb
a5fe63ce-4595-479b-b483-dcd4d2baba8d,6dae0af9-c881-473c-a919-489118789e0d,condition,used_good,2,2026-03-03T04:06:05+00:00,f690d26c-6182-5a91-8deb-982f0bb383bb
47577efc-6b0b-4d51-b999-555df13a773b,6dae0af9-c881-473c-a919-489118789e0d,condition,(cleared),3,2026-03-03T04:07:46+00:00,f690d26c-6182-5a91-8deb-982f0bb383bb
67724f3c-dc12-48d7-bf7d-3bd29d68283d,6dae0af9-c881-473c-a919-489118789e0d,same_school,off,15,2026-03-03T04:18:52+00:00,f690d26c-6182-5a91-8deb-982f0bb383bb
3b8d84bf-de1d-4b4f-ac71-3e1460a311ce,1cb0a5a8-ec45-4495-baee-7a23a8d035aa,radius_mi,2.5,158,2026-02-26T20:13:56+00:00,d8ff7657-c0fe-5a95-a20b-60cb218ba29a
8bec1c9a-0a08-4e2a-9be3-abb16ab7c5eb,1cb0a5a8-ec45-4495-baee-7a23a8d035aa,same_nationality,on,54,2026-02-26T20:04:16+00:00,d8ff7657-c0fe-5a95-a20b-60cb218ba29a
07fd8530-65d6-4708-b8af-0d06ebc42736,1cb0a5a8-ec45-4495-baee-7a23a8d035aa,same_school,on,13,2026-02-26T20:11:14+00:00,d8ff7657-c0fe-5a95-a20b-60cb218ba29a
989c909f-c66e-4fcb-91fc-7c15b87ee731,1cb0a5a8-ec45-4495-baee-7a23a8d035aa,same_school,off,54,2026-02-26T20:17:03+00:00,d8ff7657-c0fe-5a95-a20b-60cb218ba29a
3ca42cbd-cda1-4b47-9fc8-f510986e140b,1cb0a5a8-ec45-4495-baee-7a23a8d035aa,same_nationality,off,158,2026-02-26T20:06:56+00:00,d8ff7657-c0fe-5a95-a20b-60cb218ba29a
fd84ef1d-a7d2-41b6-9ae9-128e4908cad9,5bc41520-3863-4195-9605-167db200b16f,same_zip,on,2,2026-03-11T21:51:20+00:00,d45bb7b8-41c1-52d0-b7fb-725408078ede
9d7f9367-c98c-4766-98f7-e1f15d188e2e,5bc41520-3863-4195-9605-167db200b16f,condition,used_good,2,2026-03-11T21:57:35+00:00,d45bb7b8-41c1-52d0-b7fb-725408078ede
57f05e32-7ef2-4cfd-bca0-224a27e18572,5bc41520-3863-4195-9605-167db200b16f,same_school,on,0,2026-03-11T21:56:06+00:00,d45bb7b8-41c1-52d0-b7fb-725408078ede
e4f365ca-ce65-44b7-935c-c74de31e1467,5bc41520-3863-4195-9605-167db200b16f,same_nationality,on,0,2026-03-11T21:49:15+00:00,d45bb7b8-41c1-52d0-b7fb-725408078ede
f6d27640-f580-4b78-97c3-1cc951ba9a5b,5bc41520-3863-4195-9605-167db200b16f,same_zip,off,0,2026-03-11T22:00:46+00:00,d45bb7b8-41c1-52d0-b7fb-725408078ede
272d39c7-f632-469b-b6ba-d36a8bdc859e,5bc41520-3863-4195-9605-167db200b16f,radius_mi,2.5,0,2026-03-11T22:01:31+00:00,d45bb7b8-41c1-52d0-b7fb-725408078ede
aa72d806-d0e9-49b2-b294-c7ec780a519c,4df1de8f-107b-424b-b224-0ed52a3b292f,radius_mi,10.0,423,2026-02-06T08:27:10+00:00,74edada1-c976-5cff-8c3c-7498010a1910
5e8519ea-e01a-4892-9364-ebe502740318,4df1de8f-107b-424b-b224-0ed52a3b292f,category,textbooks,85,2026-02-06T08:25:52+00:00,74edada1-c976-5cff-8c3c-7498010a1910
52b17de9-a5bc-4489-b877-b75cf49d3e32,ca8f1e88-f39d-4f85-a500-8267f988dfad,category,furniture,16,2026-02-19T21:16:09+00:00,09b13151-0304-5d1f-807c-59b3c365fee7
225a02d4-3706-484b-bf14-1214036631af,ca8f1e88-f39d-4f85-a500-8267f988dfad,same_nationality,on,2,2026-02-19T21:13:51+00:00,09b13151-0304-5d1f-807c-59b3c365fee7
ef053a48-fe20-40f4-ade9-edb56439d76f,ca8f1e88-f39d-4f85-a500-8267f988dfad,same_nationality,off,16,2026-02-19T21:01:35+00:00,09b13151-0304-5d1f-807c-59b3c365fee7
117fe76a-e172-4a6c-812b-11d42b67e7a2,36d2e780-1eb8-4905-beb8-e2ebc5c6adb1,same_zip,on,158,2026-02-19T11:18:06+00:00,b070f326-1f53-5256-9c5f-e8953cecf49f
b3d2bab1-e87e-4ab1-926b-d8c7a6c21e00,36d2e780-1eb8-4905-beb8-e2ebc5c6adb1,category,kitchen_home,17,2026-02-19T11:14:02+00:00,b070f326-1f53-5256-9c5f-e8953cecf49f
552de93d-6ef5-473f-b2ca-7ccd70ec1da2,36d2e780-1eb8-4905-beb8-e2ebc5c6adb1,category,"kitchen_home,sports",25,2026-02-19T11:15:30+00:00,b070f326-1f53-5256-9c5f-e8953cecf49f
a9769816-a1c1-4d61-a438-aef151444896,36d2e780-1eb8-4905-beb8-e2ebc5c6adb1,category,"clothing,kitchen_home,sports",39,2026-02-19T11:14:51+00:00,b070f326-1f53-5256-9c5f-e8953cecf49f
1cdfcfbd-a69a-455a-aa4b-8853725d4c8b,36d2e780-1eb8-4905-beb8-e2ebc5c6adb1,category,"clothing,sports",22,2026-02-19T11:18:43+00:00,b070f326-1f53-5256-9c5f-e8953cecf49f
d0ec7c4c-5a54-44b0-86e3-8e73ad24d694,5c27de08-e263-49f8-b85c-5d1bfb70223d,same_school,on,62,2026-03-03T07:52:02+00:00,fecf6f14-113f-57c2-8fc4-9a703f72adf2
f21654bc-580d-4a26-82e5-6d499f24b72d,5c27de08-e263-49f8-b85c-5d1bfb70223d,radius_mi,1.0,44,2026-03-03T08:04:49+00:00,fecf6f14-113f-57c2-8fc4-9a703f72adf2
4993b48c-6ebe-4e49-aa82-fb8dfafc9e42,5c27de08-e263-49f8-b85c-5d1bfb70223d,same_zip,on,33,2026-03-03T07:59:48+00:00,fecf6f14-113f-57c2-8fc4-9a703f72adf2
8144d62e-1097-414f-b667-c62d50f9ec4f,054fe171-2aa2-4064-be59-369e103477d7,radius_mi,2.5,309,2026-03-03T19:40:05+00:00,a2655c8a-b1c1-5d5f-bcb6-08c7c9ba2dc6
bb759633-fd86-41b1-a3ba-efe0b7b926bb,054fe171-2aa2-4064-be59-369e103477d7,radius_mi,1.0,215,2026-03-03T19:33:23+00:00,a2655c8a-b1c1-5d5f-bcb6-08c7c9ba2dc6
22fbcfdb-a6ae-4e71-a810-24f143b212fd,42688444-55cc-483b-a92c-df6777013516,same_zip,on,8,2026-02-23T22:43:33+00:00,1c5d751c-726d-564c-b288-f1173787a046
c50f8789-87e0-44cb-b618-319c3ad0c595,42688444-55cc-483b-a92c-df6777013516,radius_mi,10.0,8,2026-02-23T22:41:30+00:00,1c5d751c-726d-564c-b288-f1173787a046
db64509b-df8f-4e80-afc9-5921fbb25124,42688444-55cc-483b-a92c-df6777013516,same_zip,off,28,2026-02-23T22:47:53+00:00,1c5d751c-726d-564c-b288-f1173787a046
725337e9-3902-45e6-a00d-e031c0d7e1a5,42688444-55cc-483b-a92c-df6777013516,condition,new,1,2026-02-23T22:39:27+00:00,1c5d751c-726d-564c-b288-f1173787a046
05eb1df0-380e-40d3-bb51-b64026a11e42,42688444-55cc-483b-a92c-df6777013516,same_school,off,32,2026-02-23T22:40:09+00:00,1c5d751c-726d-564c-b288-f1173787a046
58b24999-82b6-46bf-b487-4ac10da0b4fc,42688444-55cc-483b-a92c-df6777013516,radius_mi,2.5,24,2026-02-23T22:31:29+00:00,1c5d751c-726d-564c-b288-f1173787a046
3305e468-9157-4c96-9090-c8aac224efd0,21dd7dab-b91b-4dbb-ba29-ae9efd5f3f45,category,textbooks,8,2026-02-25T22:49:17+00:00,579238aa-67ff-5db5-a023-48a07ca57f0e
e1800bd8-cab6-46da-ae3e-07fb3d568695,21dd7dab-b91b-4dbb-ba29-ae9efd5f3f45,same_zip,on,8,2026-02-25T22:54:28+00:00,579238aa-67ff-5db5-a023-48a07ca57f0e
eb1682e0-b111-4713-8296-8db604897f48,21dd7dab-b91b-4dbb-ba29-ae9efd5f3f45,radius_mi,2.5,8,2026-02-25T22:51:53+00:00,579238aa-67ff-5db5-a023-48a07ca57f0e
dbadca37-0aab-4419-8bd3-590c694a5fbb,21dd7dab-b91b-4dbb-ba29-ae9efd5f3f45,same_nationality,on,0,2026-02-25T22:57:01+00:00,579238aa-67ff-5db5-a023-48a07ca57f0e
5478afab-57a3-4d3b-8c98-e166c3ab18b3,f49e78ea-0b5a-4e38-8d8e-fecf93a3488e,category,free_stuff,7,2026-03-05T17:02:44+00:00,e223de58-2bf0-52ca-a4ba-46dc5939b09f
f8d9f356-d3f9-42b3-8483-82fd21f6266a,f49e78ea-0b5a-4e38-8d8e-fecf93a3488e,same_nationality,on,0,2026-03-05T17:05:34+00:00,e223de58-2bf0-52ca-a4ba-46dc5939b09f
fbe62f59-ad5d-4123-a080-7b11d2d162d7,f49e78ea-0b5a-4e38-8d8e-fecf93a3488e,same_nationality,off,7,2026-03-05T17:11:46+00:00,e223de58-2bf0-52ca-a4ba-46dc5939b09f
98fdedb5-2e28-430c-8f8a-7476a2f4bf43,ff1dc571-d626-480e-b098-a50d60c896af,same_nationality,on,0,2026-02-27T11:17:43+00:00,0ca94495-b90e-534c-80c3-c78c65438287
61cfe1c0-0858-4288-b1a6-69618e944a44,ff1dc571-d626-480e-b098-a50d60c896af,same_school,on,0,2026-02-27T11:16:38+00:00,0ca94495-b90e-534c-80c3-c78c65438287
66839fac-60eb-496f-a574-c05ed4a0794e,ff1dc571-d626-480e-b098-a50d60c896af,radius_mi,2.5,7,2026-02-27T11:16:29+00:00,0ca94495-b90e-534c-80c3-c78c65438287
89a08402-d288-4488-aa00-f5f59150a755,ff1dc571-d626-480e-b098-a50d60c896af,same_nationality,off,24,2026-02-27T11:17:09+00:00,0ca94495-b90e-534c-80c3-c78c65438287
7f033c07-9bfa-49b8-8865-00b2c6addf4c,ff1dc571-d626-480e-b098-a50d60c896af,condition,used_good,15,2026-02-27T11:12:36+00:00,0ca94495-b90e-534c-80c3-c78c65438287
0e1f7220-f941-4039-9fd6-b83db2e49f83,9fa1bd7e-fe95-4d72-89e0-17853678fb5b,same_nationality,on,9,2026-03-11T22:54:32+00:00,575f0e2e-3c64-53d6-9661-1c28cb6b1244
6ae2536d-2527-4a51-92dc-fe5030c035bf,9fa1bd7e-fe95-4d72-89e0-17853678fb5b,condition,like_new,3,2026-03-11T22:58:59+00:00,575f0e2e-3c64-53d6-9661-1c28cb6b1244
578b21b8-722e-4bb7-b9f6-fd84598fa41a,9fa1bd7e-fe95-4d72-89e0-17853678fb5b,category,bikes_transport,1,2026-03-11T22:54:12+00:00,575f0e2e-3c64-53d6-9661-1c28cb6b1244
f5833c4b-3d40-4eed-9794-ff56874df894,fb8098ee-02d6-4b07-858e-99f58dd1d0ee,same_school,on,70,2026-02-20T05:22:01+00:00,5e15ef6a-8434-5d37-8301-f213cacd2cd9
00911f97-bdd1-4407-96b9-5b643e5bf11c,fb8098ee-02d6-4b07-858e-99f58dd1d0ee,same_zip,on,32,2026-02-20T05:16:55+00:00,5e15ef6a-8434-5d37-8301-f213cacd2cd9
aa253ace-0c6f-4725-81ac-da2273910da1,fb8098ee-02d6-4b07-858e-99f58dd1d0ee,same_school,off,158,2026-02-20T05:09:42+00:00,5e15ef6a-8434-5d37-8301-f213cacd2cd9
589b8d52-6331-4d6f-b435-122742c966d4,fb8098ee-02d6-4b07-858e-99f58dd1d0ee,radius_mi,10.0,158,2026-02-20T05:19:25+00:00,5e15ef6a-8434-5d37-8301-f213cacd2cd9
00dbfbe8-f02d-4c5b-bb7a-bbf9c212fe47,a19bafd9-3016-4b80-a1e3-e000719c6291,same_school,on,76,2026-03-09T04:54:31+00:00,e99996c0-c190-54a4-a18b-47b16684caed
177c3872-cd5c-44aa-995f-b94b32c19e6c,a19bafd9-3016-4b80-a1e3-e000719c6291,radius_mi,1.0,44,2026-03-09T04:59:52+00:00,e99996c0-c190-54a4-a18b-47b16684caed
526ce133-f0db-49ad-9a76-b33907bee1ae,a19bafd9-3016-4b80-a1e3-e000719c6291,radius_mi,0.5,33,2026-03-09T04:49:32+00:00,e99996c0-c190-54a4-a18b-47b16684caed
79b97019-8e9e-4c45-9fb8-efa9e7ea5296,a19bafd9-3016-4b80-a1e3-e000719c6291,same_nationality,on,5,2026-03-09T04:51:45+00:00,e99996c0-c190-54a4-a18b-47b16684caed
6137e8f1-bead-4ebf-afd4-a95a56be9f45,a19bafd9-3016-4b80-a1e3-e000719c6291,radius_mi,10.0,16,2026-03-09T04:49:07+00:00,e99996c0-c190-54a4-a18b-47b16684caed
13c73d85-1348-4623-b081-1cf6bd48f662,d1837fdf-ba50-4cdd-aa78-612b77b13cac,condition,like_new,109,2026-03-16T12:45:56+00:00,8d5b94c8-8999-5748-92f0-4f0fd70ba0a0
