id,user_id,session_id,query,result_count,clicked_listing_id,created_at
4e1b9aeb-f432-430c-b10a-d4922522a655,2e23fd62-664f-4904-93b9-98484374da38,10343050-ddfe-5fec-bd30-2ee03d91dcf6,lamp,8,fdfd0824-172f-4b4a-b278-6eb35f13e393,2025-12-15T19:43:00+00:00
5a85bd08-5b6a-4ad8-89b5-ee581b1d21e5,3dc6ba51-e546-4e5c-8e8a-6d0bb4c42691,ca3bf1db-f854-57a3-8758-2c820bfa8b89,lamp,8,,2025-12-18T06:35:00+00:00
d31fa393-f16f-4b84-9705-0e41e35316ec,4880e488-a1c2-4958-ba10-b7c3297adba8,2982d0a0-e674-551f-82fe-567dcbbf3f14,rice cooker,5,,2025-12-20T12:13:37+00:00
02436cd6-1847-4e83-aadc-7a133a5d27c3,76bd97a4-07c7-41e0-bb56-e614d523bb85,4daf4d64-f5e6-50af-a2f6-77a421876ebd,free,16,,2026-04-23T22:06:36+00:00
482d2e8e-677c-42dc-94ac-1c6945bb0165,47de6634-f271-4dda-8c9a-4cb60daa2a03,78207764-bc79-50a7-89fb-e13ffa4ed279,textbook rental,0,,2025-11-25T04:25:46+00:00
c50cb6b3-1e1b-4a34-95b2-dedf97a4915b,8ed5d79d-9904-4ac0-b3d6-d43abaf34918,10f9d5e4-e067-5401-94c8-d02cf9bb164f,bike,18,,2025-12-21T18:31:02+00:00
ef87f642-9f35-406b-af2f-26a1811e92f0,b8d5ebaa-e3a1-4774-8f3c-355409546348,6c42fb50-9d72-5e3e-9eb2-973e28262ff7,corporate finance,15,9dadb395-34df-46de-a0cd-65cd058ac1f2,2026-01-27T18:57:03+00:00
080dfa79-423e-4fb6-a627-af9cec7b1e5d,47de6634-f271-4dda-8c9a-4cb60daa2a03,78207764-bc79-50a7-89fb-e13ffa4ed279,coffee table,17,dcb4928f-33b6-4baa-9612-9d88407796f1,2025-11-25T04:38:51+00:00
3ea94d32-a1c7-4634-9932-2fa93eb33ff9,6dfbbf9b-099b-425f-a0b4-4d13ee683924,d1a32608-d75d-5e98-8e34-91503f66db37,ikea desk,0,,2025-12-23T08:34:47+00:00
86d88cac-e3a7-4ce3-bc67-f6b880703e09,323fd007-baf9-422e-b5f8-b93742be059f,de739080-f4f5-5400-aaf5-186b686165cb,headphones,24,0e426053-cba8-4632-8d16-ff2be180e0ef,2026-01-18T03:04:00+00:00
29a551b5-5f5e-4a40-8265-77533be24bfb,c826c699-c25f-4e45-bc9a-8ef83d1a94fb,78ca6e82-ba82-5a9c-9557-ee7ae447b72c,iphone 15,0,,2026-01-03T21:23:57+00:00
95c844a0-46ee-4f6b-b123-64037abbed12,16ec2a95-5cdd-472d-bb70-f569bc0cea3c,f823c6f9-3557-5340-af4c-6a7546f26a1b,rice cooker,5,4006fe35-1353-45b0-b76e-308e0062c453,2025-12-28T07:51:52+00:00
74531918-7870-4f9e-ad39-53528f427fe3,f7fc3247-4e08-45c5-bf07-1580aa80b186,c353ed80-de83-5e1e-af7f-1d9c7a4ad99e,airpods max,0,,2025-12-22T15:16:38+00:00
1a5db94f-b00d-41f9-b9df-68035a01842a,b7fef60e-e709-4148-b2be-091d4a9dc1a5,efa52ac0-813d-5190-a95f-5b4d5ef2bb81,laptop,2,,2025-12-11T03:56:21+00:00
de87ff5f-28e8-43f6-b784-84688ead30da,29836ce5-4546-4ec6-b86e-0306757b6b8b,deeffa23-273c-5ac0-9570-4f665375cc74,yoga mat,8,,2025-12-16T15:36:45+00:00
2b240428-0dfa-499b-ac69-f8b464c332f5,1dcda15d-0c1e-4892-80a8-bfb7f3596889,d65f84e5-eed5-51c7-9aea-3e03ed3c6180,kettle,13,,2026-02-01T16:23:34+00:00
1387e5b0-9102-4470-8aa4-1394af5a4024,42688444-55cc-483b-a92c-df6777013516,c498da88-cbf4-5275-b00e-c6215548931b,ipad,18,,2025-12-19T15:20:54+00:00
4185226d-2de6-4f90-82bf-7c6310f39145,52c5c6a9-39b5-4951-9af7-b20a0970bd62,b628b353-5371-559b-84a5-cb28a75f98cc,printer,0,,2025-12-25T14:49:50+00:00
c71623d5-79bf-4ac1-88ea-f7dd4e2f5d2c,dd5c4d9c-19c8-4f8b-89b7-e10c6aef4e21,ad5dbf4b-2bdd-529b-8c1c-6ca6fc629642,free,16,,2026-01-03T03:51:04+00:00
10c35c65-77b9-493a-a09c-b3479c29152b,febd8921-9308-4e28-acff-1ae8386589e3,844cdef3-3e72-500e-ac47-c51fe7b86de4,printer,0,,2025-12-23T01:29:35+00:00
99bf794f-4321-4eb6-a9cc-d3a91d0c1de2,c3e6de0b-ae0e-464a-aeef-51bebdd50073,b710900e-6ad0-5c60-906f-d0672a3fdc4c,headphones,24,3de88bef-6307-4169-b900-1858561e0e55,2025-12-28T23:33:45+00:00
a0bd3682-eb3c-4885-89db-519090652102,61bc54ff-d92a-459a-b783-749eeba4b206,3cb5800f-a31d-516b-b1ad-4e9d9886c6f4,printer,0,,2025-12-22T19:07:35+00:00
620fde43-99ab-43ed-981c-809577284dc2,ff1dc571-d626-480e-b098-a50d60c896af,12bc6924-d40e-53ce-9554-ce1a0ab93136,textbook rental,0,,2025-12-20T12:32:59+00:00
246fa459-6809-459f-be45-d219e480660a,0735b0aa-84bc-49aa-a78b-0ec4f2e216e6,05e3e5b7-73ec-5f62-ba81-6d15d6c6adb7,yoga mat,8,2918e7b7-6524-4908-a55e-eee1017ef0b2,2025-12-17T18:28:40+00:00
47fa1e43-8220-4d17-9397-c83fb62bca29,1162a399-ae84-499c-86eb-5c0b8d4bd19d,b8faf68f-0666-5e39-b9ba-f9707b642a19,winter coat,0,,2025-12-25T07:27:08+00:00
4d5c4a51-d397-4d92-b14a-c93b45af6f80,76948275-fc48-4c3e-b731-4436f90cd800,dac3c2bb-c7ef-5317-ac95-69682a59a701,ikea desk,0,,2025-12-04T23:58:15+00:00
68572f98-8432-4cbf-8147-74baf730c8ab,92b26b2d-f521-4368-bfd5-7368f4d4b7d2,2f39290c-7208-5c20-8e47-cdfebc061f05,headphones,24,,2026-01-17T14:31:23+00:00
859b517e-7b34-4113-9533-7764a233d264,fc878d0f-02d2-4c14-8e52-f1fa4b571b99,6eda258a-a451-59a7-97d2-3788360f45d1,dresser,25,89186ff9-17df-43c2-b3a2-705cedad16ed,2026-01-15T17:58:17+00:00
0d8eeae3-946a-49fa-adfb-25d8938e7322,2b77ffd4-2ea9-47fb-b996-21cee3b20d07,20c0d85c-8ab9-53ea-b6b1-a36d61f863d9,parka,2,,2026-01-03T04:15:40+00:00
74af45ee-5225-4c98-9016-3a1344a51754,20be0228-dff5-4a8a-9078-9f3e013731d6,bfc4d3a0-8ca7-5d28-b132-8cbf6270930d,desk,83,bcf191f3-0904-4598-9e9f-a4771081809b,2025-12-15T11:50:21+00:00
6163e30b-b4c9-477d-a898-b396cbd1cc1a,323fd007-baf9-422e-b5f8-b93742be059f,de739080-f4f5-5400-aaf5-186b686165cb,car,27,f1bd29ff-047e-4539-aac4-6ff1ecf01a11,2026-01-18T03:03:57+00:00
297b57ba-e9be-45d2-af0c-18321a63ce6c,e6ac3080-e405-47c5-b78b-6c37ea355a02,8aa08353-5e36-5434-a571-bcf37a2e9a45,parka,2,,2026-01-11T08:53:47+00:00
cb9dd9fa-ece1-401a-8cbb-c6333c9de2c5,006472ad-ef7c-49dc-a9a5-5be63552c118,de652428-4bed-5bf2-bae5-9687b4c2ed6b,headphones,24,1e80c500-64d1-4ab2-90ca-87084c1f1a23,2025-12-20T13:49:51+00:00
5709194d-4003-455e-a75b-659d21c08477,054fe171-2aa2-4064-be59-369e103477d7,f0db6a9b-2ffc-56e3-aca7-8faff9d1ed72,microwave,4,,2026-01-23T16:27:04+00:00
981f5ccf-7da7-4bf6-96a6-4201c881b16a,f7fc3247-4e08-45c5-bf07-1580aa80b186,c353ed80-de83-5e1e-af7f-1d9c7a4ad99e,apartment,0,,2025-12-22T15:27:06+00:00
efc07be6-e699-4840-881e-779a4be1ab0c,51910d94-7df2-4595-be53-5b43cb379762,56ba692b-2f25-56fb-993b-b9ebb2215dc8,ipad,18,,2026-01-04T00:59:45+00:00
7aab224e-a788-4122-b7d8-dd4fd145b055,767703ae-4d74-4728-ae3f-a80c8b6ead76,d1a89474-857e-53ec-831d-66a671471f43,lamp,8,,2026-01-14T13:45:06+00:00
1ccf4ea1-c9b7-4ffd-9160-daef5ab04e92,1af051a4-5fb9-478e-9d62-3279d88a6cff,f5e18af4-8bbd-5c2e-a16c-4c665b74d1ce,iphone 15,0,,2026-01-09T01:56:03+00:00
9ac56a5f-1dbf-451e-a3cb-1087c586c57c,2546be0b-81f5-441c-bbbe-d4925b10d00d,6b4d69fa-d75c-5e70-80f7-866bb531a4ab,laptop,2,,2026-01-20T13:47:25+00:00
898e6b3a-6dad-4773-a88f-3975270983ec,88cd8efd-6959-47db-8377-f4735e76c1f2,1b32efad-c679-5919-9cdf-4b42ee2fc979,headphones,24,b865a300-0682-4c9d-a7b4-725f8e9e100c,2026-01-06T11:16:43+00:00
dc7fbd9e-59a8-4d2a-8995-5272c467e24f,5ce43817-8afb-43c8-aa72-569b92aeb223,771fb216-8cd1-510f-b4bc-25df7d7075a9,parka,2,1044ae4c-b231-415f-891e-b82500b854f7,2025-12-18T12:25:43+00:00
e25ea688-1a96-44ff-9786-9bc8bb2e353f,e33923d4-ae33-4f20-93b4-4927825fa9f9,55738450-6e79-5fb5-adcb-eb52d294bda0,ikea desk,0,,2025-12-09T11:34:29+00:00
67add0ce-61e8-45b6-afc4-fc4c512652f2,42ddf256-149e-4757-b88b-4e24c8e6cb76,97c9e784-9cc0-5361-99b5-37af3722a5a3,standing desk,15,,2025-12-09T16:15:18+00:00
34b90bbe-d453-4acc-bae3-ad938271afbc,75fb3cc3-3a13-475e-9146-fa6c2c28ad75,70d35037-e476-5566-b5dc-08908a143002,kettle,13,2bf405c3-1cc7-40bb-b5ca-43f750ea42d0,2025-12-21T03:41:55+00:00
f979aa6c-a1d3-4acd-acea-0a975dd76e06,323fd007-baf9-422e-b5f8-b93742be059f,de739080-f4f5-5400-aaf5-186b686165cb,standing desk,15,,2026-01-18T03:04:56+00:00
ba357991-b6bd-4472-a95d-6fb2d04aa57e,32a7fe23-fa7e-4905-9afd-b6639736963d,f4252f55-4d98-5b8e-94fb-06c6b7fe7d17,dresser,25,,2026-01-09T06:05:10+00:00
965a8d82-4534-413a-9c17-23f00877b33e,44dae102-8716-4274-95ac-bf413382999a,61bbcdee-b783-5452-8347-10ff9d138f34,printer,0,,2026-02-13T15:52:10+00:00
deddc307-d35b-4f4e-a4b6-2a095efc92b6,f7fc3247-4e08-45c5-bf07-1580aa80b186,c353ed80-de83-5e1e-af7f-1d9c7a4ad99e,dresser,25,,2025-12-22T15:25:25+00:00
f914e275-2c4a-4409-9993-82db933d726d,a14d5a0d-9ddc-4170-a239-6044cb65462e,a0f63ba9-ecf2-5caa-9d57-ece619e31efa,mattress,39,,2026-02-21T11:10:57+00:00
f5a16033-7ecb-4fb6-ab1e-9b586af1d726,c2566d73-7996-4de6-8297-ed01fb83a333,bea19218-00d5-5802-9475-15750a603a43,desk,83,e9d5ed0d-c2d1-4bac-a6a3-8395af12b6e7,2025-12-22T01:18:23+00:00
7cb4ebe2-8cd7-479c-bab3-739453c36e4a,b7fef60e-e709-4148-b2be-091d4a9dc1a5,e2836164-16cd-567c-a93c-1a7395347e93,winter coat,0,,2026-02-01T00:24:52+00:00
587f3cf7-c613-4dc5-8c2d-af6f533409c1,f1a0ec25-92c1-456d-bc62-93f211e3df90,e92b0638-73bf-58a8-9691-e647e2dbf4d1,kettle,13,,2026-01-03T10:30:38+00:00
9ca83890-910c-4a52-9600-2e609bc6809e,459c517f-ee6e-4dd8-8e73-1f546778d794,88a0677e-c105-53ed-9063-c841e3fbc46e,textbook,0,,2026-01-08T10:20:39+00:00
9c8baff6-591f-4fae-93c8-9d502cbb5c6d,3a748a52-31e6-4e13-b168-3406e4520722,9e2b0427-d006-5ef7-8b41-5871954b4410,kitchen,2,842cea88-1f69-420c-ab47-2cd5ac467723,2026-01-19T12:32:45+00:00
f5e2a065-de38-47e7-934c-3ab8eebd9a63,6e390a5d-a88b-459f-8658-6a51166be2f7,0dba6295-ce9b-519a-99c5-9c2aa28042bf,sublet,0,,2026-01-05T16:38:38+00:00
58bfdd8b-6a08-4c2b-b5a4-a3358e7e2f2c,e0ac1371-730b-4fd6-8af4-80859ee0ade7,0d74b402-8a41-5b75-9801-b58815b20b7b,free,16,,2026-01-02T03:01:21+00:00
d8d62461-c238-4eb4-a08d-32cfaea082e4,79f24b18-9bf0-4e1b-be57-3291ef518791,f9bb7e5c-b48d-5e46-abf1-147486b1f945,headphones,24,ce945666-5c66-40bf-8978-0cc463d79ab9,2026-04-06T00:48:11+00:00
0b251beb-402a-492d-a4c8-22069cc7ae47,5e792d2c-8426-4884-9092-5acfa7c688ed,387b6131-e6a2-50bd-bdf7-f458e1e2e37b,kettle,13,,2026-01-14T20:34:49+00:00
f02585cd-72a0-4095-8c53-3e62dc67d3be,a699aa40-0fdf-4212-a0ef-24d84d61c465,cf01fff0-fd75-5cdb-abed-2d8ade105720,kitchen,2,,2026-01-26T08:54:48+00:00
354e4b10-ba1a-428c-8f65-958c2d0d77fd,3dc6ba51-e546-4e5c-8e8a-6d0bb4c42691,ca3bf1db-f854-57a3-8758-2c820bfa8b89,headphones,24,,2025-12-18T06:30:24+00:00
d951f308-96cb-4aec-b187-d203f2c91638,b7fef60e-e709-4148-b2be-091d4a9dc1a5,e2836164-16cd-567c-a93c-1a7395347e93,lamp,8,,2026-02-01T00:26:02+00:00
4bd2d8bd-1172-49ed-ab9c-ecd176d28891,f7fc3247-4e08-45c5-bf07-1580aa80b186,da53e5e2-172e-5c6a-8ad7-f53d86344663,vacuum,17,78baa83c-e631-492d-921d-97f209627a79,2026-01-29T00:34:52+00:00
bf851ad6-7728-45dd-aa99-d5443a3d04cc,2709bb2d-e639-44c0-920f-80a9f4c4955e,6d7f7bc6-fa31-53d9-9bac-bde5b781f641,bookshelf,0,,2026-01-21T19:18:30+00:00
cb3c3a01-1106-44b9-87e5-083d6e6ce615,6cad3973-c23d-4cec-bb0c-6ecf78003373,1b6b906d-51be-50e1-a2bb-ca17459df6a3,bike,18,009c80a9-a0c8-464d-a874-4485b182c204,2026-01-07T20:59:56+00:00
2670370c-7562-4962-b5f2-1993b7b199e0,f1a0ec25-92c1-456d-bc62-93f211e3df90,e92b0638-73bf-58a8-9691-e647e2dbf4d1,cat,0,,2026-01-03T10:24:01+00:00
0c0b6df3-779a-4ba8-b9d3-4aadf1eb5e2f,76bd97a4-07c7-41e0-bb56-e614d523bb85,4daf4d64-f5e6-50af-a2f6-77a421876ebd,headphones,24,,2026-04-23T22:04:58+00:00
225a6682-947c-4cd7-ae70-d7dfa43ab537,a1d67684-0efd-46c3-a44d-06a1f1b59626,70cf291b-a626-5b8e-9264-ad7846313abc,guitar,0,,2026-01-15T22:29:37+00:00
6c93c8b9-335e-4d1b-87ee-6db6ccffbc9f,3e1135b6-a11d-4440-9839-7607ab0df809,d1502a97-b53d-5582-83bb-d73cbb60f7a5,bookshelf,0,,2026-01-12T06:11:07+00:00
101c7d16-86fc-43d8-9859-3cc3d14f28cb,9683d7cb-c320-48ab-b91d-373a4a32cc44,daf2311c-dc88-596c-94d6-2248655d23be,iphone 15,0,,2026-02-18T21:22:46+00:00
1cde9533-4a20-4087-9c59-4d2a83a4ff8d,8ca12932-1c6f-4ce8-b5ac-da66575fd911,c6553b0d-cf80-53af-93e7-d48126570f54,sofa,28,baf97d52-7bc9-4caa-a761-0ce9c8d9d9aa,2026-01-28T05:39:01+00:00
1f79355e-638b-4a37-8269-a799066efb23,ac90d181-ee36-49c7-a813-3467b90807dc,931f3b0a-9ead-5a45-94c8-76746b10ac42,airpods max,0,,2026-01-16T10:53:46+00:00
1e131985-4a79-475d-9fa5-4f0d3e3a338d,9d8932ce-a55d-459a-ba8a-180a929fbfac,43a676a6-6c61-58dc-875b-18d30462d654,ikea desk,0,,2026-01-24T20:49:36+00:00
06fbcef3-8e12-4e06-823e-ea6363c543d6,eb37e445-ad15-450f-aac9-165635b7ef7b,1b4ebfe6-88c7-53cd-a2a9-82727d433014,mattress,39,,2026-01-18T05:17:07+00:00
363e160e-47c8-464b-b64b-75fb62a03258,c3e6de0b-ae0e-464a-aeef-51bebdd50073,5b7fee50-49a7-5797-b431-1fd6702880ef,bookshelf,0,,2026-01-31T00:59:55+00:00
a481c99e-9437-4069-b688-3b23d125160b,3c93bac9-6c00-45ff-868a-2fca9fd92411,24edb8d1-b9f5-55cb-9a03-1fee396d3fc3,ikea desk,0,,2026-01-14T15:16:57+00:00
22fc60d6-d42f-4584-a07d-71472636c089,61bc54ff-d92a-459a-b783-749eeba4b206,43bbe1b3-f903-5884-b8b4-2bb48df7fce1,mini fridge,5,,2026-01-07T04:24:51+00:00
7d1e134a-0656-42a0-b90f-ff2726b2f434,398c4a87-ea96-40b1-9d0b-21f40b43e5db,99c9e91f-eeac-5ef6-8d30-5cec2560a6c0,winter coat,0,,2026-01-18T12:34:35+00:00
8b7ed490-1443-4c52-911c-8327f6a83fab,5c27de08-e263-49f8-b85c-5d1bfb70223d,48b43397-460d-598d-9940-95fbfaa7bd2c,microwave,4,,2026-02-05T05:50:29+00:00
79255316-03d5-46cb-b562-8ef9e8fd1b83,a1e2e693-3bde-4f70-9281-01259889ee69,76d849ca-639a-5d4f-96bf-f0e7c3afef2c,textbook,0,,2026-01-15T17:38:05+00:00
12981fa8-0401-4f35-b431-5bcb8b8ed498,e0ac1371-730b-4fd6-8af4-80859ee0ade7,2ad58465-11e6-5739-b59d-b29465a03aa3,lamp,8,be0be817-baa8-47f7-9fce-d4da3b156dc0,2026-01-26T21:45:36+00:00
8bd13888-205d-41de-aebd-597f40149b2f,fe1dae52-39dc-4990-be70-ac03aa8ee90a,6ad1be64-6eda-5c83-8f03-bb23cce8e255,desk,83,65c34bfd-cacc-4e81-ba0f-2c7c1a795b71,2026-01-20T23:00:05+00:00
e1cfe93e-5746-4ecf-bdab-2bd78e67118a,22b1d57e-427b-4075-b871-f3a5bde40fbe,847ee9ab-e9d1-57f2-b912-915774d72f8b,office chair,0,,2026-01-31T22:12:58+00:00
f0024caa-f4da-40cc-a4bb-cdfc208f179a,2546be0b-81f5-441c-bbbe-d4925b10d00d,6b4d69fa-d75c-5e70-80f7-866bb531a4ab,free,16,,2026-01-20T14:02:12+00:00
6f2ade06-7415-43c7-88d3-64aa528632f4,2546be0b-81f5-441c-bbbe-d4925b10d00d,6b4d69fa-d75c-5e70-80f7-866bb531a4ab,bookshelf,0,,2026-01-20T13:56:36+00:00
0967a06b-3d51-4a74-af36-65c0454b0bf0,51910d94-7df2-4595-be53-5b43cb379762,bf788554-ca4e-5d5c-b94a-1db49ae21e4a,sofa,28,,2026-01-16T16:10:42+00:00
16bf50db-ba2a-4824-a123-78143d531787,56011ba4-155c-4db4-a8fb-31ebb8dd1d28,7a5410d6-363d-506a-a7ff-cd4a2e502afb,microwave,4,520ab43a-06ee-4250-9416-cc025332cbae,2026-03-06T03:14:54+00:00
131b0582-3329-4500-b488-e203b66d8c45,1e35bc63-b9b9-4dc0-bbca-ba32d6a1676f,0d66b406-3aca-55f2-a39e-d62c5cea4982,ps5,0,,2026-01-27T01:14:10+00:00
aebf71e2-dbbc-4e84-ae73-781f4d57e3ea,3faf19b8-adef-42c8-a07d-601db32b3f06,60d3d819-407c-5055-9c9f-9aa584f120f5,concert tickets,0,,2026-01-28T04:54:48+00:00
a74b04e8-1d3f-484f-8e4e-556d14866daf,f74c5434-3a39-4dc9-8fd0-1b4de52cff6b,f913b38f-8877-5df6-8046-dc3d4ae67575,monitor,17,,2026-02-03T22:29:40+00:00
a3f5ec07-0597-41e1-b899-2092939698d2,9e2d608b-d89b-47b6-a9be-d7becb140d83,28b3f872-9ad5-5492-97e4-4dc4b7550434,rice cooker,5,,2026-01-25T21:56:46+00:00
5883248b-1699-4720-8788-3906e2a28894,4880e488-a1c2-4958-ba10-b7c3297adba8,5044cae6-e56a-58bc-8b14-1796a7e05afb,boots,15,,2026-01-26T13:49:43+00:00
c6e23fbd-a7eb-41ee-bcbc-1e28e2372159,19d0052f-3a95-45b1-a564-0bcf21862cd4,7f9e34bb-6067-5bac-a1fc-d3033760c2aa,office chair,0,,2026-03-08T19:36:56+00:00
549c894c-ae8c-4b4c-8d4b-1c2667fd63e1,0009dfc3-c591-422e-9a5a-47a3c5627f02,274edbd8-5830-560e-b23f-6a38128ce298,airpods max,0,,2026-01-28T00:30:21+00:00
9937673e-3f43-4928-a516-023735dc5873,0c75c528-0777-4d48-b0e4-87ab07dcd5a2,d92a0ab6-c340-5812-9571-a49430f229ed,mini fridge,5,,2026-01-07T11:46:03+00:00
c53b86a1-9974-4139-a30f-ecb23e6a0909,faf9f76d-15dd-40c4-90fb-91488cd8bff1,0667dc68-99ef-534f-ba4d-8b150e47e18e,mini fridge,5,71a0699f-669a-434e-ac77-c3b9da9705ca,2026-02-01T13:14:43+00:00
2288bf6a-d9ad-4d15-8a70-76dc35b1d784,76bd97a4-07c7-41e0-bb56-e614d523bb85,4daf4d64-f5e6-50af-a2f6-77a421876ebd,ps5,0,,2026-04-23T22:05:26+00:00
ce310455-22d0-45e3-a806-ac5d8a8a9b7b,294f420a-5757-4fda-ae5b-a8b66126e192,f46ffaf0-5557-59c6-b911-f8d14b8f02c5,textbook,0,,2026-02-19T10:57:31+00:00
4e61cac5-9407-476b-87a4-e515ddee4b03,725e8519-9d26-48e9-a0d7-b1d766f3587d,05159474-b9ac-5056-8037-3fa45c0962e3,bookshelf,0,,2026-01-24T14:11:48+00:00
71a3f36e-e75e-49f4-9086-b607652470ce,6dfecb7f-63bb-498d-909f-4cbd7fd015e7,7f0014e3-f183-55ee-b5dd-2747a2afa05a,coffee table,17,66690ba6-5a00-4690-ac78-70de682e40bd,2026-02-05T00:31:12+00:00
2bfb8ddb-c657-45f4-a211-d701c5880e0b,001acc59-baa7-4324-aeeb-b8d19223f06a,c0f293fb-ea1a-522d-b832-9bf3909eb680,dresser,25,490081b6-2b1b-4ffd-933e-98f06caa1af6,2026-02-09T20:22:09+00:00
c11f6c01-715d-4729-8024-8903eecb77a3,4bcfb395-99a4-40b8-a38e-0576e4ded0dd,5d468137-743f-5ec9-b06a-2657dafd28c0,sublet,0,,2026-01-30T03:00:35+00:00
c798fd33-4611-4235-95bf-1e52072a5845,4c01c5e4-a2a2-4327-b389-b04521c5072d,41deeb8d-8e9d-504c-8732-dcad5db6d138,kitchen,2,,2026-03-06T11:53:45+00:00
beaa9ce4-d750-4525-857b-6573bceea196,cb3f27ba-7b73-4263-a8df-7fc52f4ac105,4bb4361d-8fc5-5fd1-9ffe-70b9e31c7588,ipad,18,7febdda4-d4f7-42c1-8a5b-3b2a32aef295,2026-02-09T10:57:23+00:00
123100a6-54c1-4d76-954c-7f905a373043,e2bc1752-1983-472e-bbd9-c6fae7cac58a,797f4012-f69a-5874-a0d7-3a194a031aae,boots,15,,2026-01-22T17:24:09+00:00
2a3f9274-a2b8-442c-b5d7-0be52f693f96,36d2e780-1eb8-4905-beb8-e2ebc5c6adb1,306c1008-7ffb-5d61-a3b5-a995eb0bca57,headphones,24,3e497c28-0484-491a-b171-4476f14bb166,2026-01-13T18:00:26+00:00
e18443f3-01e4-4ab7-a54a-b8e533d33607,4b87053a-c2e0-4a91-bd88-3da84717c1af,4ebaaa95-dafa-55cf-a1d6-358de9e5d641,coffee table,17,35ed3a95-603c-4846-b011-ec9b22e15446,2026-01-21T23:49:38+00:00
123f0a59-efa7-49b8-8ad4-c8da6e4f7593,febd8921-9308-4e28-acff-1ae8386589e3,daf240b7-a902-5ced-9560-e3e63f6725d4,yoga mat,8,,2026-04-13T10:24:27+00:00
b66d8786-df22-42a3-9c19-651eedd11ff0,02e43602-1002-4bed-9fe6-fe21002d4a3c,ef52b5ee-9c65-575d-90f1-5c9a082178dd,printer,0,,2026-02-07T00:55:56+00:00
5e7208f0-2fc8-41de-a5ab-26c283b40bd8,4eb375d1-e150-4235-aed3-d4483dba1cfa,9eaeacd5-a7f0-5487-8816-92cae18654e2,bookshelf,0,,2026-02-10T03:52:20+00:00
1e42599c-cc49-4ba6-9d7c-8bc0bcaf7e25,8d03f92a-b2fe-4c08-869d-2b9e1a04c1d7,4287762a-7ba0-5015-8674-992264d63ef9,dresser,25,,2026-02-08T22:13:49+00:00
2e068d23-8d29-49e5-907b-f142828f2d2b,0474d78b-b695-4c1a-967f-6fc9587ddc43,203c4ffc-f4c1-5d5f-8862-6045bf120be5,bookshelf,0,,2026-01-29T19:48:05+00:00
b5d73fdc-28d9-44c7-a7df-83b260cacf51,a65291d3-0e33-4ea9-afd9-e6056f5fec42,837c090c-78ba-55df-ad71-cf71ba86b8a9,corporate finance,15,,2026-01-31T04:17:07+00:00
9a3c34e0-8088-4ad9-a9f0-0faa709dec63,b79ed613-8b3e-476e-8337-9d3542f26656,dc79a8c9-d75a-5038-8f47-d5dfe2f49316,textbook,0,,2026-01-27T00:01:52+00:00
9b63b635-31d1-4c72-803e-71d21e7ed8ee,fdf80e2a-8b01-4d79-a8c3-3ea29134c88c,76c88703-7521-52a9-b0d5-6c9e7b1e3b3b,guitar,0,,2026-01-10T10:45:07+00:00
9cebdbf3-f2a9-4f5a-982e-4d1f816bb254,1f5c9368-f634-4128-84d2-ef868162ba53,5cf1fa0b-c2bb-5e6f-9412-439ad47c6c90,standing desk,15,,2026-01-25T23:55:03+00:00
e3d1ad2a-2c55-40a8-be73-19b1dc6147c6,a14d5a0d-9ddc-4170-a239-6044cb65462e,a0f63ba9-ecf2-5caa-9d57-ece619e31efa,ikea desk,0,,2026-02-21T11:16:33+00:00
32060600-dd16-42ff-819b-159ef8caaca8,ffae7a2d-9aea-4536-8cf4-dd5a807a4405,7fa588f3-203a-5b10-8a04-8d7c0a00c704,vacuum,17,5cb4c3ac-321a-420a-b561-c2d26e880bb1,2026-01-30T14:08:03+00:00
f8bbfb8f-96ed-4b66-9c47-3e2198d801de,b2e205f3-a921-447a-b55e-53d5b2d86de3,919b3217-038e-545d-9d86-057c200ec7b6,kitchen,2,,2026-02-12T09:27:26+00:00
f399793d-ad2f-4d0b-be03-d95b9790fe84,46d70937-d07e-4077-b289-a72c50dbc1f5,481747bd-d7f4-5715-bb29-6e4d6d0962b8,guitar,0,,2026-02-12T08:34:59+00:00
b66bd1ed-3a8e-4729-b60c-4f012e52ef0a,db16a0e3-1900-4649-86fc-1c299886fc23,f202e028-4dc1-5f1e-8d9f-9ccc1d450b42,concert tickets,0,,2026-02-05T12:44:30+00:00
e44b8233-f9fc-4605-8afb-ce54bf973557,d04a9725-4a5b-49d3-971a-6c7bbb1d7355,e0a39ed3-e205-5e2e-981c-fa7606509978,apartment,0,,2026-01-23T15:05:46+00:00
dae03599-2718-4076-9745-94976aea7a3a,dfb7e95f-260e-477a-a24a-a98cf163a43a,0504988e-858c-5715-bc20-95e40df0b607,monitor,17,,2026-01-17T20:39:28+00:00
44e73595-322c-4234-8180-4520bc2bf09e,3eaa28c6-6c66-4841-a82f-101d62f26410,570960f1-eb3a-5c08-95af-37b8ec231772,cat,0,,2026-01-31T01:34:36+00:00
dfccb96f-f53d-426e-8d48-059c2b587b67,ba4e0520-1425-44b4-ba42-764ccd9799f7,7db83563-d260-52b7-ac69-4d7e88dc54d2,printer,0,,2026-02-16T16:47:59+00:00
45f8ae03-3fcd-4844-833c-f23d10440106,2838c32c-7382-41b5-852b-5d048285eed7,7074f56b-cfb1-5beb-9c3d-f50e42f8b17d,parka,2,6621b3ed-bc8e-48fc-8e44-33eb89a077fd,2026-03-15T12:04:50+00:00
