id,listing_id,viewer_id,surface,viewed_at,badges_shown,session_id
cf0edefd-28de-4744-9694-6157c40bbc8f,5695c0bd-461f-47c2-9e55-11f2e667fe6f,bc9cbd74-f51e-47e9-ba77-1f2c017e9cca,search,2024-11-16T10:34:08+00:00,true,ab5b4dbe-6c44-56f0-8023-9a6acffb733e
149c320d-e7a0-43c8-94d2-abf2f42d1e2d,1fe784bc-6f30-4833-9ae6-4fcb0f296313,ec6a23be-ddf8-411b-a001-feea58a50c51,feed,2024-11-28T18:16:15+00:00,true,a7fcad76-862f-56ff-9193-6bc29e607682
afc2e318-7b28-4be1-9955-6970a2a1d635,1fe784bc-6f30-4833-9ae6-4fcb0f296313,bef562aa-7b99-4438-b976-0c3e350379ee,detail,2026-04-11T01:23:59+00:00,false,2e858833-a56e-5838-beda-65b7fb993be6
1e2b655f-8d9b-4ec1-8ca4-b67eb6298161,1fe784bc-6f30-4833-9ae6-4fcb0f296313,149f866d-6114-4c68-8b49-00b27b0caa12,feed,2026-08-06T07:22:05+00:00,true,a0db2518-773e-59d9-babf-f3af7ca655d8
7c3cda4a-2d95-4a32-aa7b-898f4dfef791,1fe784bc-6f30-4833-9ae6-4fcb0f296313,a105a7b4-bf97-4183-b330-e5764873fe47,feed,2026-04-15T18:07:19+00:00,true,6e7bf0e0-85b9-5bbd-bdf4-0f3445166185
beaa8d3b-3d91-438b-8d91-de53087bae36,1fe784bc-6f30-4833-9ae6-4fcb0f296313,32a7fe23-fa7e-4905-9afd-b6639736963d,feed,2025-04-18T08:08:06+00:00,true,e0fceda1-67af-5329-9ffd-fdd3da56e430
a881aed5-4294-4d7a-b80b-7ca6ca499e71,1fe784bc-6f30-4833-9ae6-4fcb0f296313,c3e6de0b-ae0e-464a-aeef-51bebdd50073,feed,2025-02-28T20:59:17+00:00,true,5660972a-e652-5ea4-9108-f34ee1037ed3
70d2db33-c931-47dc-b85f-7f6658d06f64,1fe784bc-6f30-4833-9ae6-4fcb0f296313,742f60c2-2f3a-4c03-86e2-e6b289299c40,feed,2025-03-12T14:02:10+00:00,false,9ea1ba87-845e-5f84-bb51-d92023043b95
7ea47c48-270d-4b4e-a913-c215d4f0d39a,1fe784bc-6f30-4833-9ae6-4fcb0f296313,7759297b-afe9-4b95-8e56-6c553c734e03,feed,2026-06-17T19:12:34+00:00,true,f4f1f583-c2c5-5cb1-b5d3-7e51b8494ea4
a9bc1b81-51a2-435e-aa7e-bc3ae95b69f3,1fe784bc-6f30-4833-9ae6-4fcb0f296313,081ff1ec-6b6e-4345-b592-685440228bd4,feed,2025-07-05T17:13:48+00:00,true,bd6db5fc-6476-50b8-b81a-3e62b0ba0106
48c1365e-bb10-487c-831d-bea4b0417fd4,1fe784bc-6f30-4833-9ae6-4fcb0f296313,ec6a23be-ddf8-411b-a001-feea58a50c51,feed,2025-01-07T17:16:31+00:00,false,cfb83446-18f4-52be-83f8-d6add884d254
729c6dfe-0303-4fa3-b1a5-1d92f2032640,1fe784bc-6f30-4833-9ae6-4fcb0f296313,6695a266-c3cd-43a7-a7fb-fcac77328615,feed,2024-12-15T05:20:11+00:00,true,19e27182-d033-52f3-9293-fead435d8b9e
54c07bac-72a0-4c5a-8e05-572b9889d2fd,1fe784bc-6f30-4833-9ae6-4fcb0f296313,577c7c58-b348-4b59-a994-19cbf0bd8b7f,feed,2025-08-12T18:37:33+00:00,true,37ef81a6-f428-5c1e-bb43-d4c94ca3b445
0fbfed56-012a-4421-81c8-b836d6db1ae2,1fe784bc-6f30-4833-9ae6-4fcb0f296313,a5387ad1-06a2-4c7d-9ab9-85dab1cab9e8,search,2026-01-30T07:41:43+00:00,true,cc140c2c-1076-5678-9d20-6b76e111170b
14d2dccf-6ebe-45f7-82cd-ef04c7122ece,1fe784bc-6f30-4833-9ae6-4fcb0f296313,0b20e057-ab25-4963-a1eb-383458386c85,feed,2025-05-26T16:44:02+00:00,false,d49755a7-64f0-5758-9495-d850a1cb7e74
89c8afc0-b137-46d3-a877-9bc024589a8c,1fe784bc-6f30-4833-9ae6-4fcb0f296313,5c16ef18-8047-4cc4-806c-4ef9df6de907,feed,2025-09-05T00:53:54+00:00,true,885df5b2-03ec-5649-90b0-327e059b8165
0b8bac46-95c9-49b4-ae1a-874eaea92ba4,1fe784bc-6f30-4833-9ae6-4fcb0f296313,743aae1e-e024-4953-a3ae-1413333f514f,detail,2024-11-24T10:46:44+00:00,true,067090c3-424c-56f2-a15f-0e086db635e7
629bc6aa-1710-4868-993f-17345d8052ea,1fe784bc-6f30-4833-9ae6-4fcb0f296313,e19797db-e29f-48c3-a7bc-6f3ee4494c8c,feed,2025-02-01T12:32:40+00:00,false,f73efb5a-5fef-5449-965c-2393e1b2a358
a9aec8b7-50d7-4ceb-9ebb-6aba97636a3f,1fe784bc-6f30-4833-9ae6-4fcb0f296313,0d63423b-88a8-461b-94f4-e18357eba2f3,feed,2026-01-09T09:53:51+00:00,false,ec0c9732-d906-5eb7-89d2-5db370d3ef71
0b7368d1-bff7-4193-8a95-daf0898290f2,1fe784bc-6f30-4833-9ae6-4fcb0f296313,43dbd776-bd4c-4ef1-933a-59af47a589b5,feed,2025-05-21T22:55:54+00:00,false,ac0640d6-bb06-5db5-b196-5366b9ad0b6c
6c13fc32-0222-46fa-8518-999cce9fb9a3,1fe784bc-6f30-4833-9ae6-4fcb0f296313,5ce43817-8afb-43c8-aa72-569b92aeb223,feed,2025-11-19T11:31:48+00:00,false,657db938-e18c-58a2-9797-4895dffa6446
22c1372f-ec19-46a8-ad67-f838d01a2af7,1fe784bc-6f30-4833-9ae6-4fcb0f296313,8c0f035c-ed24-4e92-9e38-7d7562011845,feed,2024-12-13T20:29:08+00:00,true,7e95bd01-3378-5fce-a36a-0bc3b717eb41
5d70de3e-6e14-4762-9e08-d1c6649a0c1f,1fe784bc-6f30-4833-9ae6-4fcb0f296313,51910d94-7df2-4595-be53-5b43cb379762,search,2025-01-17T15:37:26+00:00,false,800443e2-f98e-5bcd-aebd-f87dd5f16b5a
70340d51-7aec-43b1-af33-2f490c910393,1fe784bc-6f30-4833-9ae6-4fcb0f296313,742f60c2-2f3a-4c03-86e2-e6b289299c40,feed,2025-05-07T07:53:59+00:00,true,798ebd27-05c8-5fd3-8b05-fd3ef970af0e
f052e2aa-a51a-4070-b4d9-e6a5b004f5bf,1fe784bc-6f30-4833-9ae6-4fcb0f296313,ba4e0520-1425-44b4-ba42-764ccd9799f7,feed,2024-12-26T11:44:57+00:00,true,96404cc0-2850-52f9-9010-de81c9d55b7b
babf3d6b-67cc-450e-9607-df3654ff399a,1fe784bc-6f30-4833-9ae6-4fcb0f296313,43dbd776-bd4c-4ef1-933a-59af47a589b5,feed,2024-11-29T11:21:41+00:00,false,cfeccdae-e618-5db6-a8ea-b1d3fddbc2d1
f5a9b48e-a531-46a6-ae7e-125946a7dd07,1fe784bc-6f30-4833-9ae6-4fcb0f296313,75fb3cc3-3a13-475e-9146-fa6c2c28ad75,feed,2025-06-12T17:22:49+00:00,true,81fe960c-9c3a-57fd-92bf-91992587d94b
4e17ba5d-f9a5-4692-b90c-15158e2f1ef3,1fe784bc-6f30-4833-9ae6-4fcb0f296313,b9468cb9-ed1b-40fe-a021-2f6da1f2925d,feed,2024-12-07T03:32:04+00:00,true,7036b21c-c793-5802-bd34-24fa9af6f161
a550de23-6f59-4990-89c4-602794d1c0b7,1fe784bc-6f30-4833-9ae6-4fcb0f296313,659f0acc-033d-4e42-acb5-b569fa69a743,feed,2025-02-17T11:57:04+00:00,true,6f716c3b-a7d1-5644-b7b9-1f6db4e6e3df
4125408c-cd6a-4812-ba8a-740fb247fe5a,1fe784bc-6f30-4833-9ae6-4fcb0f296313,c3e6de0b-ae0e-464a-aeef-51bebdd50073,feed,2024-12-24T14:30:23+00:00,true,820968c6-c0f9-5069-94ca-479a4c8911c8
d14802f7-66f5-467f-b4c1-2e41a5e90006,1fe784bc-6f30-4833-9ae6-4fcb0f296313,4183d4f5-30af-4bae-b78d-ab439d20b44a,feed,2025-07-23T23:11:22+00:00,false,bf538b2e-7b23-5132-803a-21b5e5ca61c8
63c000b6-a369-46e8-b061-72141ad8ddac,1fe784bc-6f30-4833-9ae6-4fcb0f296313,57d2ea34-ccda-48c1-82da-d0d973b20d87,feed,2024-11-24T09:01:29+00:00,false,c313c322-0843-575c-a5b9-e2b280bf763d
a915fee1-1f94-43fa-b25d-c6a7386c11ab,1fe784bc-6f30-4833-9ae6-4fcb0f296313,3dc6ba51-e546-4e5c-8e8a-6d0bb4c42691,feed,2025-12-12T06:41:00+00:00,true,77bc8326-f0b8-5ff6-ad19-90138c9db5e6
ba9b8da5-9bf6-41bf-aa3c-3f259b891f0e,1fe784bc-6f30-4833-9ae6-4fcb0f296313,577c7c58-b348-4b59-a994-19cbf0bd8b7f,feed,2025-07-12T17:13:30+00:00,false,b4753137-5288-5881-a6b1-97e10da2c3c1
c871a877-31be-454a-b9e7-98df62cebb32,1fe784bc-6f30-4833-9ae6-4fcb0f296313,69546e0c-13bb-4597-8ce8-09cf53b9a4ff,feed,2025-09-02T20:45:32+00:00,true,bde6fb9f-8427-5f0c-bd60-6a08fee01a95
b2a72f85-86a9-4c49-a828-9b7dfe26a277,1fe784bc-6f30-4833-9ae6-4fcb0f296313,cbcba9e3-129e-437d-adc8-13aae5e788ac,feed,2024-12-02T10:31:57+00:00,false,e63ac961-108b-5eac-b345-3fc2b94d0320
01cdc231-bf84-4bd1-97b3-fe119293e6a7,1fe784bc-6f30-4833-9ae6-4fcb0f296313,323eb581-df66-495e-b4c3-b8d51316dccb,detail,2025-03-23T07:46:19+00:00,false,67394960-9c6f-5836-a5ea-b7fff0960f6b
7e0b890e-103c-4f20-afc2-295931f24d64,1fe784bc-6f30-4833-9ae6-4fcb0f296313,6236d33d-7b57-486d-81e8-a247d50fa2a4,feed,2024-12-15T13:12:11+00:00,true,2dc41c67-b981-53be-979c-ecf4b1255e06
493ddf5b-b9d9-4ceb-9a38-0434101a043a,1fe784bc-6f30-4833-9ae6-4fcb0f296313,42688444-55cc-483b-a92c-df6777013516,feed,2025-02-05T14:14:50+00:00,true,c7ee9191-f729-5a3d-ae7a-7bc20eb5c261
ea951f3a-0a15-40f1-8fc7-80b2926f8ddf,1fe784bc-6f30-4833-9ae6-4fcb0f296313,f7318ac8-5529-4cd7-98ea-c6b5c629b8b2,feed,2025-01-09T16:08:33+00:00,false,08be9666-677b-5bc4-a335-46f3bf38b755
969a8308-e8f7-420e-94b7-8b74b84a74ce,1fe784bc-6f30-4833-9ae6-4fcb0f296313,659f0acc-033d-4e42-acb5-b569fa69a743,feed,2024-12-11T20:25:56+00:00,true,8a10d096-bc8c-5d96-a869-8b514755827c
c79feefc-e355-4f3b-b373-37641afea8cf,1fe784bc-6f30-4833-9ae6-4fcb0f296313,b9468cb9-ed1b-40fe-a021-2f6da1f2925d,feed,2024-12-07T03:24:31+00:00,false,7036b21c-c793-5802-bd34-24fa9af6f161
f4293907-307a-49ab-9b02-a38da95e526c,1fe784bc-6f30-4833-9ae6-4fcb0f296313,27de1447-4949-4ba1-94da-511dcf33e97a,search,2025-01-11T06:41:56+00:00,false,0f76416e-c84e-59e9-aaf3-c8275bc2e359
6268abc6-5041-4f88-a8bb-8c4e22cbf7fc,1fe784bc-6f30-4833-9ae6-4fcb0f296313,484b4933-21fa-4a46-904b-33017ff3857f,feed,2025-05-17T18:12:01+00:00,false,a35a9166-93ec-5a83-9270-24769fc6f121
48388e9f-9c9d-4b3a-9a00-d41213b0e002,1fe784bc-6f30-4833-9ae6-4fcb0f296313,b37478b5-88dc-4b30-a68b-459b94eeb755,search,2026-03-30T16:30:22+00:00,false,3059a22d-39e9-5848-90b3-f84bd55f01a0
107363e5-78ab-4884-b2d6-42293fb6d0a4,1fe784bc-6f30-4833-9ae6-4fcb0f296313,468552db-87c2-40a1-b501-f637c4f5d75a,search,2025-02-01T13:31:56+00:00,false,bf9b1095-c1d4-5558-a375-dfea23b59234
0e81acca-bb98-4c1b-90ee-1d973b67ae0b,1fe784bc-6f30-4833-9ae6-4fcb0f296313,e984c74d-dd4a-466b-b93f-7f517e76b6c7,feed,2025-03-24T10:12:14+00:00,true,0a91bb5d-ac3d-5d70-9910-86d49f07b0ef
9cb3bd69-e3b3-4a2c-a0d4-aa3a83ad8889,1fe784bc-6f30-4833-9ae6-4fcb0f296313,b3756f66-bc0a-4be7-b18e-d5a43ae2cb20,search,2025-01-04T01:40:03+00:00,true,002a88a0-ba67-518b-81ce-2e91979516c3
3bcf4665-d0c0-47ad-b169-36314ee34ff3,1fe784bc-6f30-4833-9ae6-4fcb0f296313,b2934820-ad75-476f-ade6-054a7c89f295,feed,2024-12-11T07:07:07+00:00,true,2a07bbcc-50b2-57d1-8296-a9a3f5469a8f
f2df5401-ed45-4ba7-901a-583479190ed6,1fe784bc-6f30-4833-9ae6-4fcb0f296313,44dae102-8716-4274-95ac-bf413382999a,search,2025-02-22T14:45:04+00:00,false,e689c7ca-b813-5877-a13a-c800dfd23cec
d20d1cdc-0a42-4d6c-949a-c36edb79b7aa,1fe784bc-6f30-4833-9ae6-4fcb0f296313,2709bb2d-e639-44c0-920f-80a9f4c4955e,detail,2025-02-26T16:36:24+00:00,false,107dc024-9f08-554a-a4c9-be9cbdbba085
48690018-6642-4b6d-845d-ea652b74b286,1fe784bc-6f30-4833-9ae6-4fcb0f296313,3b30a6e4-3c57-4bbd-9b03-022e7facb880,search,2025-07-09T16:27:42+00:00,true,39198c44-ddfc-506d-a6d3-1bf7f764bcac
5493cfe9-ee97-47cc-9d81-54f698fd4b48,1fe784bc-6f30-4833-9ae6-4fcb0f296313,37390ee9-6f2d-4d2e-b299-70e58443cd04,feed,2025-04-14T09:28:07+00:00,true,477f0d16-64fb-5db6-89be-dd38bb091291
3093adb9-7e97-4a0e-8b79-5a7d5e248183,1fe784bc-6f30-4833-9ae6-4fcb0f296313,d34b2b4a-bc0b-4ffd-83db-00f5cc6c937f,feed,2024-11-21T05:42:49+00:00,false,f0d44832-7c8d-5809-9f70-c35cb646ba9f
9384df87-55f2-4a7f-95b6-f2bf2b176a9f,1fe784bc-6f30-4833-9ae6-4fcb0f296313,fba653f1-56a1-4e32-b3a6-1205a8a2e461,feed,2024-12-11T13:24:07+00:00,false,22f71fec-a158-56b2-b189-d6799647e400
b49e93f0-72d5-4476-80f4-1b149ed4fe3a,1fe784bc-6f30-4833-9ae6-4fcb0f296313,51910d94-7df2-4595-be53-5b43cb379762,feed,2025-01-17T15:37:44+00:00,true,800443e2-f98e-5bcd-aebd-f87dd5f16b5a
b9690ee9-88f1-4651-bd2a-dd1c46a5d892,1fe784bc-6f30-4833-9ae6-4fcb0f296313,e7f25965-2024-4c9f-a575-caa1e7bc13df,detail,2025-08-05T14:32:13+00:00,false,48c3522d-d57e-5197-87e5-9d7fc8bf6654
47b462f0-d071-4a32-b489-080d5b393329,1fe784bc-6f30-4833-9ae6-4fcb0f296313,183fdc19-a9c5-4db8-a9f3-e0f20feea8e8,feed,2025-06-16T03:23:37+00:00,false,3ff28d25-8d10-547f-820a-43810bbc3b02
22c9e555-9330-4c42-95f5-6ebc7be3aad1,1fe784bc-6f30-4833-9ae6-4fcb0f296313,d34b2b4a-bc0b-4ffd-83db-00f5cc6c937f,feed,2025-01-22T22:56:12+00:00,true,4b074129-3a24-5d0c-aa13-4afc854ddea8
a160cf35-4aa8-45cc-8f49-2b20c388433e,1fe784bc-6f30-4833-9ae6-4fcb0f296313,bacf1c32-002e-4d62-8c6c-221609513f2f,search,2025-03-01T16:56:31+00:00,true,3291bf67-5e04-5b6f-a875-2b349b7d63d0
114c71e0-4b72-4e26-87da-5ec8d6680b9d,1fe784bc-6f30-4833-9ae6-4fcb0f296313,501e8ce4-ec88-49ee-8091-df9797903b55,feed,2026-07-12T11:18:28+00:00,true,c025e8d1-a857-5b8e-b0bf-940412e3ba65
355066f8-0d10-4144-a47a-4457ad641eb1,1fe784bc-6f30-4833-9ae6-4fcb0f296313,29b08317-6763-47c6-93e5-e9d211886a27,detail,2025-04-14T09:24:08+00:00,true,897bdb62-3de0-5211-98f3-632c5448cc20
3de423bd-5747-4e60-9eca-f125e9b8e2da,1fe784bc-6f30-4833-9ae6-4fcb0f296313,ba1fa7b7-1ba1-4dcc-8cde-7e8038432e3d,search,2024-11-22T08:13:03+00:00,false,ecc6098b-c5fb-5393-a78e-2665898011da
c1c67550-01b0-4fe9-8739-56b9eb4214fd,1fe784bc-6f30-4833-9ae6-4fcb0f296313,7f332889-8032-467d-a20a-a0aadb0a6c98,detail,2025-05-09T05:20:24+00:00,true,23bfc3ff-7924-5ea4-9e7d-1edca1c52710
18e94452-73a9-469a-a962-b264ff4b5440,1fe784bc-6f30-4833-9ae6-4fcb0f296313,1cb0a5a8-ec45-4495-baee-7a23a8d035aa,feed,2026-04-20T00:22:57+00:00,true,07648f59-5f96-5548-8e9f-2969582cb04e
54644eae-277a-4271-8428-5a4e7eb9fbf2,1fe784bc-6f30-4833-9ae6-4fcb0f296313,7524322e-1510-48cc-868b-8d59b328109b,feed,2025-02-28T23:03:49+00:00,true,791f9195-f163-5b36-88e7-044ac7a3c7e6
a1523247-0f91-4d3b-8693-f6067e2bebfd,1fe784bc-6f30-4833-9ae6-4fcb0f296313,828a88f5-8cb3-48a8-9e07-3db32ed9a35d,feed,2025-12-20T14:05:00+00:00,true,24b5a973-cecf-5bff-b1be-27d7507a41f5
d81bbe26-ca5b-46d1-9eab-6af08240f2a5,1fe784bc-6f30-4833-9ae6-4fcb0f296313,659f0acc-033d-4e42-acb5-b569fa69a743,feed,2024-12-11T20:33:27+00:00,false,8a10d096-bc8c-5d96-a869-8b514755827c
75879a25-20fd-40db-8027-56f45e5a25c4,1fe784bc-6f30-4833-9ae6-4fcb0f296313,ba1fa7b7-1ba1-4dcc-8cde-7e8038432e3d,feed,2024-11-22T08:12:09+00:00,true,ecc6098b-c5fb-5393-a78e-2665898011da
478253f5-3481-4a20-9b8d-4aeda2079f67,1fe784bc-6f30-4833-9ae6-4fcb0f296313,183fdc19-a9c5-4db8-a9f3-e0f20feea8e8,feed,2025-11-09T17:14:53+00:00,false,2ed584c6-a688-5060-b856-416c23d682df
6bbe4936-b817-4b8b-b3fe-1abb20a1ff25,1fe784bc-6f30-4833-9ae6-4fcb0f296313,2ba2f93e-b90a-4582-9c0b-561477ec2dd4,feed,2025-02-02T14:43:19+00:00,true,2253bfa2-9c27-5a30-ac7f-dbc1596ddc05
824f7358-15b5-4f77-aa5f-75927cbe128f,1fe784bc-6f30-4833-9ae6-4fcb0f296313,51910d94-7df2-4595-be53-5b43cb379762,feed,2025-02-08T12:48:17+00:00,true,21de8097-b2f4-5461-a4ce-df1be02e40dd
22f48646-80ca-48c1-a106-bbe2703da70c,1fe784bc-6f30-4833-9ae6-4fcb0f296313,8d9a7d65-67f7-4c3e-b3ec-57b9652f01a1,feed,2025-09-01T07:21:57+00:00,false,8ef08290-35fd-5c4c-929e-4798f7d28872
7ae53add-cd14-46b3-80d2-ef188036e545,1fe784bc-6f30-4833-9ae6-4fcb0f296313,2709bb2d-e639-44c0-920f-80a9f4c4955e,feed,2025-08-16T22:34:05+00:00,true,fb4c4639-342c-5e92-ac47-5701f91f98a3
eca4b804-61af-4403-a8b8-8788fccf53f7,1fe784bc-6f30-4833-9ae6-4fcb0f296313,501e8ce4-ec88-49ee-8091-df9797903b55,feed,2025-03-18T05:47:40+00:00,true,21a3eed9-5373-594c-ad0d-e30c83b29a0c
47d4d24d-91a8-40a5-ad49-e10540e2438a,1fe784bc-6f30-4833-9ae6-4fcb0f296313,99d52a61-bee5-4684-9df6-159e47cc27be,feed,2025-01-29T19:09:18+00:00,false,be8f997f-602b-5182-8e6d-64fca0136908
375d29e5-172f-4696-bc4d-feb4526b0190,1fe784bc-6f30-4833-9ae6-4fcb0f296313,666bc6ff-a4ef-4446-b1f3-452d89ab9300,feed,2026-05-12T15:28:47+00:00,true,c0b65301-fbdf-5015-b935-ca2b4a30be92
800bb061-0ecc-4168-a703-07767d421ffb,1fe784bc-6f30-4833-9ae6-4fcb0f296313,ba4e0520-1425-44b4-ba42-764ccd9799f7,feed,2025-04-12T19:49:26+00:00,false,793cd10e-856d-56e6-8c1a-7ecc81576e37
91e4201b-ceae-4066-aa0e-8e49678fabcd,1fe784bc-6f30-4833-9ae6-4fcb0f296313,b3756f66-bc0a-4be7-b18e-d5a43ae2cb20,feed,2025-01-14T21:35:31+00:00,false,51ae34f9-8529-5c65-8048-cfba37301dee
6d86ca59-27cf-4551-8037-8c16bb171501,1fe784bc-6f30-4833-9ae6-4fcb0f296313,e19797db-e29f-48c3-a7bc-6f3ee4494c8c,feed,2025-05-23T17:54:11+00:00,true,8aa8701f-4f0e-5ea6-bc16-eaee25978279
711da140-0d5f-4da8-b66d-0c9092e3866d,1fe784bc-6f30-4833-9ae6-4fcb0f296313,c3e6de0b-ae0e-464a-aeef-51bebdd50073,feed,2025-01-17T11:12:55+00:00,true,d9406d99-3f67-518d-a2f4-d0f1357999a3
d8e68844-4263-4819-a769-c94d538e9d65,1fe784bc-6f30-4833-9ae6-4fcb0f296313,dfb6fc17-bcca-45fa-ab0c-9e38e7ddcca9,feed,2025-12-13T20:55:25+00:00,true,2a058044-86d3-5405-85b3-b5270653b6de
cf950690-ec52-4bb0-b9d0-a753f8089419,1fe784bc-6f30-4833-9ae6-4fcb0f296313,ded797b6-afed-4f9c-8ae0-35b3c61aa0e4,search,2025-05-06T06:52:23+00:00,true,0bc2595b-0ce7-590f-a430-136a1d0783a9
9c4ce1ca-16b3-44eb-8836-416472b74f1d,1fe784bc-6f30-4833-9ae6-4fcb0f296313,3b30a6e4-3c57-4bbd-9b03-022e7facb880,feed,2025-01-15T01:37:41+00:00,true,4f49a1ee-95e1-5ea7-ba7f-bad046b9d9a0
1d8c72ea-69ea-41be-b312-51397a544946,1fe784bc-6f30-4833-9ae6-4fcb0f296313,d7b30ac7-a843-4c2c-b7d0-5dbca0c169c3,search,2024-12-05T17:49:02+00:00,true,74f5bbc6-5b9c-56f9-af22-229976285cfc
b7c8ec52-875d-4786-92f6-ff73121f1bd9,1fe784bc-6f30-4833-9ae6-4fcb0f296313,b2934820-ad75-476f-ade6-054a7c89f295,feed,2025-08-09T19:21:38+00:00,false,7b4b9dc2-4b0d-5041-a2ff-42a2e0a8d7c2
210c0e01-c092-4e73-810d-57ad4b283448,1fe784bc-6f30-4833-9ae6-4fcb0f296313,7d2e833a-8242-43a6-93ca-e79df0b2cd59,feed,2025-03-26T10:59:49+00:00,true,f88eb867-a31e-54e3-a215-26e40dea267e
9d027a22-09c0-4150-8289-10f5e7db4a95,1fe784bc-6f30-4833-9ae6-4fcb0f296313,819e531a-e9e2-4d6e-92fc-0f0bf2f0f251,search,2024-12-12T08:23:00+00:00,false,8ce24a32-4f41-56b9-ad2a-d608b2ee539d
4487c17e-8655-4106-98d8-45f6047ccdbf,1fe784bc-6f30-4833-9ae6-4fcb0f296313,ba4e0520-1425-44b4-ba42-764ccd9799f7,feed,2024-12-26T11:42:17+00:00,false,96404cc0-2850-52f9-9010-de81c9d55b7b
8ded415b-2085-4eb9-a3e1-786d8c5c6d0a,1fe784bc-6f30-4833-9ae6-4fcb0f296313,dce19236-e6ac-4b25-8861-f9bf621963fd,feed,2025-11-19T17:44:02+00:00,false,793fe098-cb44-55c4-892d-753cddb1e2ad
138c1b2c-e81d-43ba-8ead-ac49b7cf16ca,1fe784bc-6f30-4833-9ae6-4fcb0f296313,d34b2b4a-bc0b-4ffd-83db-00f5cc6c937f,feed,2024-11-21T05:43:10+00:00,false,f0d44832-7c8d-5809-9f70-c35cb646ba9f
371ab4a5-64f0-43b7-ab35-4c11ef3c3217,1fe784bc-6f30-4833-9ae6-4fcb0f296313,e2bc1752-1983-472e-bbd9-c6fae7cac58a,feed,2025-02-11T20:45:32+00:00,false,2a459e1f-0cfe-54e9-b135-9c2e6ca1d74a
01109991-4b72-4176-906d-9c0ed02f7d74,1fe784bc-6f30-4833-9ae6-4fcb0f296313,d30b8eb3-05ed-4a73-b6e5-042436e46b37,feed,2024-11-18T11:27:22+00:00,true,136c92a1-b43d-5be2-9c86-668110e82f55
8c13bfd7-3bf6-40cc-863a-dfa5d9fec50b,1fe784bc-6f30-4833-9ae6-4fcb0f296313,484b4933-21fa-4a46-904b-33017ff3857f,feed,2024-12-27T09:39:12+00:00,true,1dfe60a8-76b9-5fc3-8ca2-8b490fb94162
beb9c065-4708-4997-b467-5567934e6b93,1fe784bc-6f30-4833-9ae6-4fcb0f296313,9fa1bd7e-fe95-4d72-89e0-17853678fb5b,feed,2025-04-09T23:17:55+00:00,false,c9eee4f7-8209-5f6d-b1c7-56565ed434dc
01d56047-0053-493d-9e0d-168d01b18f9c,1fe784bc-6f30-4833-9ae6-4fcb0f296313,2ac3a3a5-640a-4b9b-a55a-419ce256fa53,search,2026-08-28T14:00:47+00:00,false,178de0c6-dd69-52ff-aa10-f1b5ffd2f830
5dd0c5e1-6b4e-4fdb-b6de-a5e24811e235,1fe784bc-6f30-4833-9ae6-4fcb0f296313,e5f76da6-068a-4b15-bb2c-649e314a26ed,feed,2024-12-12T04:44:00+00:00,false,7826c38a-8310-5e29-8e4e-b78ef987c984
0443d306-b9dd-4c3e-9e11-4d72be4354a1,1fe784bc-6f30-4833-9ae6-4fcb0f296313,f79de4b1-f0cc-45e9-85c3-b3112725fde1,feed,2025-05-15T15:12:23+00:00,false,747c6d7a-0d15-5976-a43a-28b96957d0df
2bf801b1-126b-4ed6-bcf1-41a089b7ce93,1fe784bc-6f30-4833-9ae6-4fcb0f296313,3c4a47de-e63f-470d-a750-5453edea905e,feed,2026-05-22T07:53:01+00:00,false,634b5982-40cf-520e-945b-65e3b03f7e73
c553ea30-9332-4a58-8fef-d3b01c4245ba,1fe784bc-6f30-4833-9ae6-4fcb0f296313,f7318ac8-5529-4cd7-98ea-c6b5c629b8b2,feed,2025-03-23T16:35:17+00:00,true,25e37d93-292a-5eb5-97a7-ea7b23897b1a
3334007f-8049-4663-8b86-aa1b3bd98600,1fe784bc-6f30-4833-9ae6-4fcb0f296313,b2934820-ad75-476f-ade6-054a7c89f295,feed,2024-12-11T07:07:34+00:00,false,2a07bbcc-50b2-57d1-8296-a9a3f5469a8f
ac5a1941-aa1c-42fa-800a-03f166f73de5,1fe784bc-6f30-4833-9ae6-4fcb0f296313,d0c1bf19-bea4-424f-910b-25f9f5d2cc23,feed,2025-08-20T21:49:52+00:00,false,77095ad7-d4c2-5d08-b8d3-b8142da0324b
fdb53a17-abfa-470d-b149-1dcff0b14fc6,1fe784bc-6f30-4833-9ae6-4fcb0f296313,93a7f915-e31d-4603-af28-13fe5ff23ac3,feed,2026-02-20T23:23:10+00:00,false,b8d5d713-9b18-5b4f-9040-2825a8b4dd4d
87b0c735-0d4f-4e64-b53f-df56ffbb7a71,1fe784bc-6f30-4833-9ae6-4fcb0f296313,ca8f1e88-f39d-4f85-a500-8267f988dfad,search,2025-10-02T10:53:47+00:00,true,75780cf7-b914-537e-9c7f-569003ad1b5d
c144bd32-1e80-4b44-ac9e-5319ef956af8,1fe784bc-6f30-4833-9ae6-4fcb0f296313,d7b30ac7-a843-4c2c-b7d0-5dbca0c169c3,feed,2024-12-05T17:45:11+00:00,true,74f5bbc6-5b9c-56f9-af22-229976285cfc
32f59082-3713-45c0-9ff2-ea94ee8b37cb,1fe784bc-6f30-4833-9ae6-4fcb0f296313,e1ed7e6e-8e69-4089-a848-80cc71f34ee0,feed,2025-05-12T18:20:35+00:00,false,ad799316-fad6-515f-90a1-b5174f016a27
